Date,tide,wind,atmosphericpressure,temperaturaair,temperaturaacqua,rainfall,radiation,humidity,waterlevel1hourago,waterlevel,number
2023/1/2 18:00,0.19,1.6,1028.3,8.6,10.1,18.8,6.3,98.0,-0.05,0.1,69232
2023/1/2 19:00,0.3,1.7,1028.4,8.7,10.1,18.8,6.3,98.0,0.1,0.23,69233
2023/1/2 20:00,0.35,1.6,1028.4,8.8,10.4,18.8,10.0,98.0,0.23,0.32,69234
2023/1/2 21:00,0.35,1.1,1028.4,9.0,10.3,18.8,27.7,98.0,0.32,0.37,69235
2023/1/2 22:00,0.31,1.3,1028.3,8.9,10.3,18.8,27.7,98.0,0.37,0.35,69236
2023/1/2 23:00,0.26,1.2,1028.2,8.9,10.3,18.8,27.7,98.0,0.35,0.29,69237
2023/1/3 00:00,0.22,0.4,1028.2,9.0,10.4,18.8,27.7,98.0,0.29,0.22,69238
2023/1/3 01:00,0.2,1.2,1028.3,9.2,10.3,18.8,27.7,98.0,0.22,0.17,69239
2023/1/3 02:00,0.23,0.5,1028.2,9.3,10.3,18.8,27.7,98.0,0.17,0.17,69240
2023/1/3 03:00,0.29,1.2,1028.1,9.3,10.3,18.8,27.7,98.0,0.17,0.22,69241
2023/1/3 04:00,0.39,1.1,1027.8,9.4,10.4,18.8,27.7,98.0,0.22,0.31,69242
2023/1/3 05:00,0.47,0.6,1027.8,9.4,10.4,18.8,27.7,98.0,0.31,0.41,69243
2023/1/3 06:00,0.55,0.4,1027.9,9.5,10.2,18.8,27.7,98.0,0.41,0.5,69244
2023/1/3 07:00,0.57,1.4,1028.0,9.5,10.2,18.8,27.7,99.0,0.5,0.56,69245
2023/1/3 08:00,0.55,1.3,1028.2,9.5,10.3,18.8,2.0,98.0,0.56,0.58,69246
2023/1/3 09:00,0.46,1.0,1028.6,9.6,10.4,18.8,10.0,98.0,0.58,0.53,69247
2023/1/3 10:00,0.34,1.5,1029.1,9.7,10.3,18.8,18.0,98.0,0.53,0.42,69248
2023/1/3 11:00,0.16,2.0,1028.9,9.8,10.4,18.8,101.0,98.0,0.42,0.27,69249
2023/1/3 12:00,-0.02,1.4,1028.4,9.9,10.3,18.8,71.0,98.0,0.27,0.1,69250
2023/1/3 18:00,0.13,0.8,1028.2,9.8,10.6,18.8,38.7,96.0,-0.16,0.01,69256
2023/1/3 19:00,0.27,1.8,1028.6,9.8,10.4,18.8,73.7,96.0,0.01,0.16,69257
2023/1/3 20:00,0.37,2.3,1028.8,9.7,10.5,18.8,37.0,96.0,0.16,0.29,69258
2023/1/3 21:00,0.4,2.0,1029.0,9.7,10.8,18.8,37.0,96.0,0.29,0.38,69259
2023/1/3 22:00,0.37,1.7,1029.1,10.0,10.6,18.8,73.7,96.0,0.38,0.41,69260
2023/1/3 23:00,0.31,1.4,1029.2,10.1,10.6,18.8,61.0,96.0,0.41,0.36,69261
2023/1/4 00:00,0.24,3.8,1029.3,10.2,10.5,18.8,19.3,96.0,0.36,0.28,69262
2023/1/4 01:00,0.19,2.7,1029.0,10.1,10.3,18.8,19.3,96.0,0.28,0.19,69263
2023/1/4 02:00,0.18,2.8,1029.0,10.1,10.4,18.8,19.3,96.0,0.19,0.14,69264
2023/1/4 03:00,0.22,2.5,1029.3,10.2,10.4,18.8,19.3,96.0,0.14,0.14,69265
2023/1/4 04:00,0.3,2.9,1029.0,10.2,10.5,18.8,19.3,96.0,0.14,0.2,69266
2023/1/4 05:00,0.37,1.8,1028.8,10.3,10.6,18.8,73.7,96.0,0.2,0.3,69267
2023/1/4 06:00,0.48,3.0,1028.6,10.2,10.6,18.8,17.7,96.0,0.3,0.4,69268
2023/1/4 07:00,0.54,3.7,1029.0,10.0,10.7,18.8,17.3,97.0,0.4,0.5,69269
2023/1/4 08:00,0.54,3.2,1029.5,9.9,10.5,18.8,2.0,96.0,0.5,0.55,69270
2023/1/4 09:00,0.48,4.6,1029.7,9.7,10.6,18.8,81.0,94.0,0.55,0.53,69271
2023/1/4 10:00,0.35,2.3,1029.7,10.1,10.6,18.8,197.0,89.0,0.53,0.45,69272
2023/1/4 11:00,0.18,4.2,1029.8,9.7,10.7,18.8,298.0,91.0,0.45,0.3,69273
2023/1/4 12:00,-0.01,5.2,1029.3,9.6,10.9,18.8,341.0,92.0,0.3,0.13,69274
2023/1/4 19:00,0.19,4.1,1026.4,10.6,11.0,18.8,44.7,98.0,-0.14,0.05,69281
2023/1/4 20:00,0.33,5.8,1026.4,10.6,10.8,18.8,278.7,92.0,0.05,0.21,69282
2023/1/4 21:00,0.41,4.9,1026.2,10.5,10.8,18.8,278.7,92.0,0.21,0.33,69283
2023/1/4 22:00,0.43,5.7,1026.0,10.6,10.8,18.8,278.7,91.0,0.33,0.41,69284
2023/1/4 23:00,0.39,6.8,1025.5,10.5,11.0,18.8,20.3,88.0,0.41,0.42,69285
2023/1/5 00:00,0.31,5.7,1025.3,10.5,11.0,18.8,20.3,89.0,0.42,0.37,69286
2023/1/5 01:00,0.24,6.6,1024.5,10.4,10.9,18.8,6.3,89.0,0.37,0.28,69287
2023/1/5 02:00,0.2,6.3,1024.0,10.3,11.0,18.8,6.3,89.0,0.28,0.19,69288
2023/1/5 03:00,0.21,8.0,1023.5,10.2,11.0,18.8,6.3,88.0,0.19,0.15,69289
2023/1/5 04:00,0.27,7.0,1022.9,10.1,11.0,18.8,6.3,89.0,0.15,0.16,69290
2023/1/5 05:00,0.37,6.6,1022.5,9.8,10.9,18.8,6.3,89.0,0.16,0.25,69291
2023/1/5 06:00,0.5,6.6,1022.3,9.6,10.9,18.8,6.3,90.0,0.25,0.39,69292
2023/1/5 07:00,0.58,6.7,1021.9,9.6,10.9,18.8,6.3,91.0,0.39,0.5,69293
2023/1/5 08:00,0.63,5.8,1022.1,9.4,11.0,18.8,0.0,89.0,0.5,0.59,69294
2023/1/5 09:00,0.6,7.1,1022.3,9.1,10.9,18.8,11.0,92.0,0.59,0.63,69295
2023/1/5 10:00,0.52,6.1,1022.2,9.2,10.9,18.8,8.0,92.0,0.63,0.59,69296
2023/1/5 11:00,0.35,4.1,1022.1,9.3,11.0,18.8,55.0,92.0,0.59,0.46,69297
2023/1/5 12:00,0.15,3.0,1021.6,9.3,11.0,18.8,38.0,91.0,0.46,0.3,69298
2023/1/5 13:00,-0.04,2.2,1021.1,9.4,10.9,18.8,44.0,89.0,0.3,0.11,69299
2023/1/5 20:00,0.33,1.1,1021.6,9.8,10.8,18.8,32.3,88.0,-0.01,0.17,69306
2023/1/5 21:00,0.44,1.1,1022.2,9.7,10.9,18.8,53.0,89.0,0.17,0.32,69307
2023/1/5 22:00,0.49,2.2,1022.3,9.6,10.8,18.8,52.0,90.0,0.32,0.43,69308
2023/1/5 23:00,0.47,2.1,1022.7,9.9,10.8,18.8,52.0,90.0,0.43,0.47,69309
2023/1/6 00:00,0.4,3.1,1022.9,9.7,10.7,18.8,49.3,88.0,0.47,0.46,69310
2023/1/6 01:00,0.3,3.9,1022.9,9.5,10.7,18.8,31.0,90.0,0.46,0.36,69311
2023/1/6 02:00,0.22,3.7,1023.0,9.7,10.9,18.8,31.0,90.0,0.36,0.25,69312
2023/1/6 03:00,0.18,2.5,1023.0,9.7,10.9,18.8,31.0,91.0,0.25,0.16,69313
2023/1/6 04:00,0.2,2.8,1022.9,9.5,10.8,18.8,31.0,92.0,0.16,0.13,69314
2023/1/6 05:00,0.27,2.2,1022.8,9.4,10.8,18.8,57.7,93.0,0.13,0.17,69315
2023/1/6 06:00,0.38,1.6,1023.1,9.6,10.8,18.8,39.7,93.0,0.17,0.27,69316
2023/1/6 07:00,0.49,2.3,1023.6,9.8,10.8,18.8,3.0,93.0,0.27,0.4,69317
2023/1/6 08:00,0.57,2.1,1024.0,10.0,10.9,18.8,0.0,92.0,0.4,0.51,69318
2023/1/6 09:00,0.59,1.9,1024.6,10.3,10.8,18.8,10.0,82.0,0.51,0.58,69319
2023/1/6 10:00,0.54,2.8,1024.9,10.4,10.9,18.8,73.0,80.0,0.58,0.59,69320
2023/1/6 11:00,0.42,3.5,1025.2,10.3,10.8,18.8,74.0,82.0,0.59,0.52,69321
2023/1/6 12:00,0.22,3.0,1024.7,10.4,10.7,18.8,94.0,82.0,0.52,0.36,69322
2023/1/6 13:00,0.01,3.0,1024.2,10.2,10.8,18.8,74.0,85.0,0.36,0.18,69323
2023/1/6 20:00,0.23,4.4,1024.6,10.2,10.7,18.8,56.3,81.0,-0.13,0.07,69330
2023/1/6 21:00,0.39,4.1,1024.5,10.1,10.6,18.8,80.7,84.0,0.07,0.25,69331
2023/1/6 22:00,0.47,3.8,1024.5,10.2,10.6,18.8,146.3,82.0,0.25,0.38,69332
2023/1/6 23:00,0.49,3.3,1024.6,10.2,10.6,18.8,80.3,81.0,0.38,0.46,69333
2023/1/7 00:00,0.43,3.0,1024.5,10.1,10.6,18.8,120.7,79.0,0.46,0.48,69334
2023/1/7 01:00,0.35,3.8,1024.3,9.8,10.5,18.8,45.0,85.0,0.48,0.42,69335
2023/1/7 02:00,0.24,4.8,1024.2,9.7,10.5,18.8,146.3,83.0,0.42,0.3,69336
2023/1/7 03:00,0.16,5.3,1024.1,9.6,10.4,18.8,115.3,82.0,0.3,0.18,69337
2023/1/7 04:00,0.15,5.5,1023.6,9.3,10.5,18.8,115.3,83.0,0.18,0.11,69338
2023/1/7 05:00,0.2,7.0,1023.5,9.0,10.7,18.8,23.0,81.0,0.11,0.11,69339
2023/1/7 06:00,0.3,6.4,1023.4,9.0,10.9,18.8,23.0,80.0,0.11,0.17,69340
2023/1/7 07:00,0.42,4.9,1023.7,8.9,11.1,18.8,48.7,80.0,0.17,0.3,69341
2023/1/7 08:00,0.53,4.7,1023.8,8.9,11.1,18.8,1.0,81.0,0.3,0.44,69342
2023/1/7 09:00,0.6,3.1,1023.7,8.8,11.1,18.8,37.0,81.0,0.44,0.54,69343
2023/1/7 10:00,0.59,4.1,1023.9,9.0,11.2,18.8,120.0,78.0,0.54,0.6,69344
2023/1/7 11:00,0.5,3.1,1023.8,9.1,11.1,18.8,271.0,82.0,0.6,0.58,69345
2023/1/7 12:00,0.34,3.6,1023.3,8.8,11.1,18.8,140.0,86.0,0.58,0.46,69346
2023/1/7 13:00,0.11,3.3,1022.5,8.8,11.0,18.8,108.0,80.0,0.46,0.28,69347
2023/1/7 14:00,-0.1,2.0,1021.7,9.5,10.9,18.8,255.0,75.0,0.28,0.08,69348
2023/1/7 21:00,0.36,3.4,1021.1,9.4,11.0,18.8,58.0,85.0,0.0,0.19,69355
2023/1/7 22:00,0.48,2.3,1020.9,9.5,10.9,18.8,148.3,84.0,0.19,0.34,69356
2023/1/7 23:00,0.54,3.1,1020.6,9.4,10.9,18.8,51.3,85.0,0.34,0.46,69357
2023/1/8 00:00,0.51,2.3,1020.3,9.5,10.9,18.8,32.0,85.0,0.46,0.52,69358
2023/1/8 01:00,0.44,2.3,1019.8,9.4,11.0,18.8,32.0,86.0,0.52,0.5,69359
2023/1/8 02:00,0.34,2.9,1019.6,9.4,11.2,18.8,45.7,84.0,0.5,0.41,69360
2023/1/8 03:00,0.25,1.8,1019.4,9.6,11.2,18.8,12.7,84.0,0.41,0.29,69361
2023/1/8 04:00,0.21,0.9,1018.9,9.6,11.2,18.8,14.3,84.0,0.29,0.2,69362
2023/1/8 05:00,0.24,0.8,1018.2,9.5,11.3,18.8,6.0,85.0,0.2,0.16,69363
2023/1/8 06:00,0.31,0.4,1018.1,9.5,11.5,18.8,10.7,86.0,0.16,0.2,69364
2023/1/8 07:00,0.43,0.6,1017.7,9.5,11.2,18.8,10.7,87.0,0.2,0.32,69365
2023/1/8 08:00,0.54,1.0,1017.4,9.5,11.4,18.8,1.0,87.0,0.32,0.44,69366
2023/1/8 09:00,0.64,1.9,1017.1,9.5,11.4,18.8,5.0,88.0,0.44,0.55,69367
2023/1/8 10:00,0.66,2.2,1016.9,9.7,11.4,18.8,26.0,88.0,0.55,0.64,69368
2023/1/8 11:00,0.6,4.3,1016.6,9.5,11.2,18.8,81.0,89.0,0.64,0.66,69369
2023/1/8 12:00,0.48,6.3,1015.6,9.2,11.3,18.8,71.0,89.0,0.66,0.58,69370
2023/1/8 13:00,0.29,7.3,1014.7,9.4,11.3,18.8,66.0,90.0,0.58,0.43,69371
2023/1/8 14:00,0.09,7.9,1013.8,9.5,11.6,18.8,51.0,91.0,0.43,0.25,69372
2023/1/8 15:00,-0.1,9.1,1013.1,9.2,11.7,18.8,24.0,92.0,0.25,0.05,69373
2023/1/8 20:00,0.22,8.7,1010.3,9.6,11.8,19.2,28.0,94.0,-0.17,0.04,69378
2023/1/8 21:00,0.46,6.9,1009.2,10.3,11.9,19.2,12.0,95.0,0.04,0.25,69379
2023/1/8 22:00,0.63,2.3,1008.7,12.1,11.5,19.8,187.7,87.0,0.25,0.44,69380
2023/1/8 23:00,0.74,12.4,1007.5,12.6,11.7,20.6,57.3,85.0,0.44,0.61,69381
2023/1/9 00:00,0.81,12.6,1006.1,12.6,11.9,21.0,57.3,85.0,0.61,0.75,69382
2023/1/9 01:00,0.81,12.8,1004.7,12.5,12.0,22.0,0.0,86.0,0.75,0.85,69383
2023/1/9 02:00,0.73,12.2,1003.8,12.9,12.1,24.4,0.0,89.0,0.85,0.83,69384
2023/1/9 03:00,0.64,10.5,1003.7,12.4,12.1,27.2,0.0,91.0,0.83,0.75,69385
2023/1/9 04:00,0.56,7.4,1002.0,12.4,12.1,28.6,26.3,90.0,0.75,0.65,69386
2023/1/9 05:00,0.52,4.7,1001.3,12.5,12.0,28.6,56.3,88.0,0.65,0.55,69387
2023/1/9 06:00,0.55,1.8,1001.4,12.0,12.0,29.0,145.7,90.0,0.55,0.5,69388
2023/1/9 07:00,0.63,3.4,1001.2,11.3,11.9,29.0,17.7,92.0,0.5,0.54,69389
2023/1/9 08:00,0.74,3.2,1001.6,11.2,11.9,29.0,3.0,95.0,0.54,0.66,69390
2023/1/9 09:00,0.85,4.9,1001.7,10.7,11.9,29.0,31.0,95.0,0.66,0.79,69391
2023/1/9 10:00,0.89,2.3,1001.3,10.0,11.9,29.0,54.0,96.0,0.79,0.87,69392
2023/1/9 11:00,0.9,2.5,1001.6,9.9,12.0,29.0,42.0,97.0,0.87,0.91,69393
2023/1/9 12:00,0.8,5.0,1001.3,9.5,12.0,29.2,42.0,97.0,0.91,0.91,69394
2023/1/9 13:00,0.61,8.1,1000.8,9.6,12.0,29.2,22.0,97.0,0.91,0.78,69395
2023/1/9 14:00,0.41,11.1,1000.3,9.2,12.0,30.2,52.0,95.0,0.78,0.61,69396
2023/1/9 15:00,0.2,7.3,999.8,9.6,12.0,30.4,34.0,94.0,0.61,0.39,69397
2023/1/9 16:00,0.06,9.4,999.9,9.5,11.9,30.4,9.0,91.0,0.39,0.21,69398
2023/1/9 17:00,-0.07,7.3,1000.0,9.4,11.8,30.4,26.0,91.0,0.21,0.04,69399
2023/1/9 21:00,0.29,14.5,1003.1,8.7,12.1,32.0,0.0,83.0,-0.04,0.16,69403
2023/1/9 22:00,0.38,7.7,1003.9,9.8,12.3,32.4,0.3,76.0,0.16,0.29,69404
2023/1/9 23:00,0.54,10.3,1004.2,11.4,12.2,32.4,233.0,58.0,0.29,0.42,69405
2023/1/10 00:00,0.64,4.0,1005.1,10.8,12.4,32.4,17.7,69.0,0.42,0.55,69406
2023/1/10 01:00,0.65,9.1,1005.6,9.2,12.4,32.4,5.7,85.0,0.55,0.63,69407
2023/1/10 02:00,0.54,9.0,1006.0,9.0,12.4,32.4,22.0,83.0,0.63,0.61,69408
2023/1/10 03:00,0.47,12.1,1006.6,9.0,12.5,32.4,5.7,83.0,0.61,0.51,69409
2023/1/10 04:00,0.35,10.9,1006.7,8.2,12.3,32.4,11.0,87.0,0.51,0.39,69410
2023/1/10 05:00,0.27,11.1,1007.2,8.2,12.3,32.4,11.0,87.0,0.39,0.29,69411
2023/1/10 06:00,0.25,9.1,1008.1,8.6,12.4,32.4,13.3,86.0,0.29,0.2,69412
2023/1/10 07:00,0.35,5.6,1009.2,7.1,12.0,32.4,18.7,89.0,0.2,0.2,69413
2023/1/10 08:00,0.44,4.1,1010.4,6.2,11.7,32.4,4.0,93.0,0.2,0.31,69414
2023/1/10 09:00,0.53,4.1,1011.6,7.3,11.7,32.4,74.0,88.0,0.31,0.42,69415
2023/1/10 10:00,0.63,1.9,1012.9,9.1,11.7,32.4,238.0,77.0,0.42,0.53,69416
2023/1/10 11:00,0.68,2.0,1014.0,8.5,11.8,32.4,335.0,83.0,0.53,0.61,69417
2023/1/10 12:00,0.62,2.4,1014.5,8.8,12.0,32.4,383.0,83.0,0.61,0.64,69418
2023/1/10 13:00,0.5,3.0,1014.7,9.3,12.0,32.4,377.0,84.0,0.64,0.57,69419
2023/1/10 14:00,0.37,2.9,1014.8,9.6,12.0,32.4,316.0,83.0,0.57,0.44,69420
2023/1/10 15:00,0.18,3.5,1015.6,11.0,12.0,32.4,205.0,72.0,0.44,0.28,69421
2023/1/10 16:00,0.05,3.4,1016.1,11.8,11.9,32.4,57.0,77.0,0.28,0.12,69422
2023/1/10 22:00,0.3,3.9,1018.9,11.2,11.9,32.4,183.3,86.0,-0.01,0.14,69428
2023/1/10 23:00,0.41,3.8,1019.1,11.3,11.7,32.4,183.3,87.0,0.14,0.3,69429
2023/1/11 00:00,0.5,2.4,1019.0,11.0,11.7,32.4,161.3,89.0,0.3,0.4,69430
2023/1/11 01:00,0.53,2.4,1019.3,10.6,11.8,32.4,183.3,88.0,0.4,0.48,69431
2023/1/11 02:00,0.51,1.7,1019.5,10.3,11.9,32.4,183.3,88.0,0.48,0.51,69432
2023/1/11 03:00,0.46,3.7,1019.7,8.0,12.0,32.4,137.0,91.0,0.51,0.47,69433
2023/1/11 04:00,0.38,4.3,1019.5,8.5,12.0,32.4,137.0,92.0,0.47,0.39,69434
2023/1/11 05:00,0.3,5.0,1019.2,8.8,12.0,32.4,137.0,92.0,0.39,0.3,69435
2023/1/11 06:00,0.28,5.9,1019.4,9.0,12.0,32.4,185.0,87.0,0.3,0.23,69436
2023/1/11 07:00,0.28,7.0,1019.5,9.4,12.1,32.4,51.0,83.0,0.23,0.2,69437
2023/1/11 08:00,0.34,5.9,1019.4,10.2,12.3,32.4,12.0,81.0,0.2,0.23,69438
2023/1/11 09:00,0.44,7.5,1019.5,10.5,12.2,32.4,124.0,80.0,0.23,0.3,69439
2023/1/11 10:00,0.55,3.9,1019.7,11.8,12.2,32.4,241.0,79.0,0.3,0.43,69440
2023/1/11 11:00,0.61,2.4,1019.8,11.8,12.0,32.4,268.0,78.0,0.43,0.53,69441
2023/1/11 12:00,0.61,1.8,1019.4,11.8,12.1,32.4,315.0,82.0,0.53,0.6,69442
2023/1/11 13:00,0.58,2.3,1018.9,10.6,12.1,32.4,317.0,86.0,0.6,0.61,69443
2023/1/11 14:00,0.45,2.2,1018.4,9.9,12.3,32.4,231.0,85.0,0.61,0.53,69444
2023/1/11 15:00,0.27,0.7,1018.1,9.9,12.2,32.4,134.0,71.0,0.53,0.39,69445
2023/1/11 16:00,0.07,0.7,1017.9,10.0,12.3,32.4,41.0,62.0,0.39,0.21,69446
2023/1/11 17:00,-0.06,1.1,1017.6,10.1,12.5,32.4,126.7,67.0,0.21,0.04,69447
2023/1/11 22:00,0.22,6.8,1018.3,10.2,12.2,32.4,181.3,72.0,-0.12,0.05,69452
2023/1/11 23:00,0.4,5.1,1018.3,10.4,12.2,32.4,249.7,76.0,0.05,0.23,69453
2023/1/12 00:00,0.53,6.7,1018.6,9.0,12.1,32.4,366.3,70.0,0.23,0.38,69454
2023/1/12 01:00,0.61,5.9,1018.7,9.3,12.3,32.4,143.0,70.0,0.38,0.5,69455
2023/1/12 02:00,0.61,6.0,1018.4,9.0,12.0,32.4,238.0,74.0,0.5,0.59,69456
2023/1/12 03:00,0.57,1.3,1018.9,9.0,12.1,32.4,182.0,77.0,0.59,0.6,69457
2023/1/12 04:00,0.46,5.4,1019.2,8.4,12.2,32.4,326.3,76.0,0.6,0.53,69458
2023/1/12 05:00,0.34,5.2,1019.4,8.3,12.0,32.4,250.7,74.0,0.53,0.4,69459
2023/1/12 06:00,0.3,5.8,1019.6,8.7,12.0,32.4,128.3,78.0,0.4,0.3,69460
2023/1/12 07:00,0.28,1.9,1020.5,8.6,12.1,32.4,162.7,79.0,0.3,0.23,69461
2023/1/12 08:00,0.29,1.3,1020.9,8.7,12.1,32.4,6.0,79.0,0.23,0.21,69462
2023/1/12 09:00,0.36,3.9,1021.3,8.8,11.9,32.4,136.0,80.0,0.21,0.26,69463
2023/1/12 10:00,0.44,5.9,1022.3,8.2,11.8,32.4,125.0,79.0,0.26,0.34,69464
2023/1/12 11:00,0.48,4.0,1022.4,8.6,11.9,32.4,287.0,75.0,0.34,0.43,69465
2023/1/12 12:00,0.49,3.9,1022.3,9.1,12.0,32.4,280.0,79.0,0.43,0.47,69466
2023/1/12 13:00,0.43,4.2,1021.8,9.7,12.0,32.4,375.0,76.0,0.47,0.47,69467
2023/1/12 14:00,0.3,3.0,1021.1,10.5,11.9,32.4,317.0,75.0,0.47,0.38,69468
2023/1/12 15:00,0.16,2.3,1021.0,10.6,11.7,32.4,198.0,74.0,0.38,0.24,69469
2023/1/12 16:00,0.0,2.6,1020.9,10.8,11.8,32.4,31.0,74.0,0.24,0.09,69470
2023/1/12 22:00,0.26,4.9,1020.3,8.4,11.6,32.4,91.0,80.0,-0.08,0.08,69476
2023/1/12 23:00,0.45,2.2,1020.2,8.3,11.4,32.4,188.3,84.0,0.08,0.27,69477
2023/1/13 00:00,0.61,1.7,1020.0,8.5,11.6,32.4,183.3,85.0,0.27,0.44,69478
2023/1/13 01:00,0.69,1.9,1019.5,8.6,11.6,32.4,183.3,86.0,0.44,0.57,69479
2023/1/13 02:00,0.69,2.3,1018.9,8.4,11.8,32.4,109.3,86.0,0.57,0.65,69480
2023/1/13 03:00,0.66,2.3,1018.9,8.4,10.8,32.4,134.7,84.0,0.65,0.67,69481
2023/1/13 04:00,0.56,1.8,1018.2,8.0,10.9,32.4,65.0,89.0,0.67,0.62,69482
2023/1/13 05:00,0.47,1.8,1017.9,8.2,11.3,32.4,52.7,87.0,0.62,0.51,69483
2023/1/13 06:00,0.42,1.7,1017.9,8.5,10.9,32.4,65.0,89.0,0.51,0.41,69484
2023/1/13 07:00,0.37,0.8,1017.9,8.6,10.7,32.4,65.0,89.0,0.41,0.34,69485
2023/1/13 08:00,0.37,1.5,1018.2,8.7,11.0,32.4,2.0,87.0,0.34,0.3,69486
2023/1/13 09:00,0.38,0.9,1018.1,8.5,11.0,32.4,28.0,91.0,0.3,0.3,69487
2023/1/13 10:00,0.41,2.0,1018.4,8.3,10.7,32.4,103.0,92.0,0.3,0.33,69488
2023/1/13 11:00,0.44,2.2,1018.1,8.2,11.5,32.4,165.0,90.0,0.33,0.38,69489
2023/1/13 12:00,0.43,4.3,1017.7,8.0,11.0,32.4,143.0,90.0,0.38,0.41,69490
2023/1/13 13:00,0.37,2.8,1017.2,8.0,11.0,32.4,95.0,86.0,0.41,0.39,69491
2023/1/13 14:00,0.33,1.9,1016.5,8.4,10.9,32.4,78.0,86.0,0.39,0.33,69492
2023/1/13 15:00,0.2,1.7,1016.6,8.5,11.3,32.4,61.0,87.0,0.33,0.24,69493
2023/1/13 16:00,0.11,1.0,1016.3,9.0,10.7,32.4,80.0,87.0,0.24,0.12,69494
2023/1/13 17:00,0.03,2.1,1016.7,8.5,10.7,32.4,47.7,88.0,0.12,0.03,69495
2023/1/13 21:00,0.17,5.9,1018.0,8.2,10.6,32.4,83.0,87.0,-0.04,0.03,69499
2023/1/13 22:00,0.3,4.5,1018.1,8.1,10.5,32.4,134.7,85.0,0.03,0.17,69500
2023/1/13 23:00,0.42,3.1,1018.2,8.0,10.2,32.4,134.7,84.0,0.17,0.31,69501
2023/1/14 00:00,0.54,4.5,1018.9,7.8,10.6,32.4,55.0,81.0,0.31,0.42,69502
2023/1/14 01:00,0.61,3.9,1018.9,7.9,10.8,32.4,55.0,82.0,0.42,0.52,69503
2023/1/14 02:00,0.66,4.1,1019.1,8.4,11.2,32.4,55.0,81.0,0.52,0.6,69504
2023/1/14 03:00,0.64,4.7,1019.3,7.8,11.0,32.4,114.3,85.0,0.6,0.64,69505
2023/1/14 04:00,0.6,1.9,1019.6,7.5,11.1,32.4,87.3,88.0,0.64,0.63,69506
2023/1/14 05:00,0.51,2.5,1020.0,7.2,10.7,32.4,153.3,83.0,0.63,0.55,69507
2023/1/14 06:00,0.39,1.3,1020.9,6.9,10.1,32.4,153.3,84.0,0.55,0.44,69508
2023/1/14 07:00,0.3,3.6,1020.9,6.9,10.2,32.4,153.3,83.0,0.44,0.32,69509
2023/1/14 08:00,0.24,3.6,1021.5,8.3,10.0,32.4,17.0,83.0,0.32,0.23,69510
2023/1/14 09:00,0.2,2.0,1022.3,8.6,10.5,32.4,121.0,81.0,0.23,0.17,69511
2023/1/14 10:00,0.18,4.9,1022.8,7.2,10.5,32.4,232.0,86.0,0.17,0.12,69512
2023/1/14 11:00,0.2,3.3,1023.2,7.1,10.6,32.4,322.0,82.0,0.12,0.12,69513
2023/1/14 12:00,0.19,2.6,1022.7,7.9,10.7,32.4,386.0,80.0,0.12,0.15,69514
2023/1/14 13:00,0.18,2.4,1022.4,8.5,10.8,32.4,346.0,80.0,0.15,0.17,69515
2023/1/14 14:00,0.19,2.7,1021.8,9.8,11.1,32.4,272.0,76.0,0.17,0.16,69516
2023/1/14 15:00,0.17,3.1,1021.1,10.5,11.0,32.4,249.0,74.0,0.16,0.14,69517
2023/1/14 16:00,0.16,3.6,1020.9,10.9,11.3,32.4,90.0,73.0,0.14,0.13,69518
2023/1/14 17:00,0.17,3.7,1020.6,11.2,11.5,32.4,123.3,74.0,0.13,0.11,69519
2023/1/14 18:00,0.18,3.6,1020.4,11.5,11.5,32.4,123.3,74.0,0.11,0.12,69520
2023/1/14 19:00,0.17,3.2,1020.5,11.7,11.8,32.4,106.3,73.0,0.12,0.14,69521
2023/1/14 20:00,0.21,2.7,1020.4,11.8,11.7,32.4,159.3,74.0,0.14,0.15,69522
2023/1/14 21:00,0.24,3.8,1019.7,11.9,11.9,32.4,123.3,73.0,0.15,0.18,69523
2023/1/14 22:00,0.29,2.6,1019.8,12.0,11.9,32.4,106.3,73.0,0.18,0.23,69524
2023/1/14 23:00,0.38,2.3,1019.7,10.3,11.7,32.4,171.7,79.0,0.23,0.29,69525
2023/1/15 00:00,0.49,2.0,1018.9,9.2,11.7,32.4,183.3,86.0,0.29,0.39,69526
2023/1/15 01:00,0.58,4.6,1018.5,9.3,11.6,32.4,214.3,84.0,0.39,0.5,69527
2023/1/15 02:00,0.65,5.3,1017.9,9.0,11.9,32.4,214.3,85.0,0.5,0.58,69528
2023/1/15 03:00,0.69,4.5,1017.1,9.0,12.1,32.4,134.7,86.0,0.58,0.65,69529
2023/1/15 04:00,0.68,4.4,1016.4,9.2,12.0,32.4,358.7,83.0,0.65,0.68,69530
2023/1/15 05:00,0.63,5.3,1015.9,9.1,12.1,32.4,358.7,84.0,0.68,0.65,69531
2023/1/15 06:00,0.52,4.9,1015.2,8.7,12.1,32.4,358.7,85.0,0.65,0.57,69532
2023/1/15 07:00,0.41,3.2,1014.9,8.0,12.0,32.4,29.3,88.0,0.57,0.45,69533
2023/1/15 08:00,0.3,3.4,1014.9,7.7,11.3,32.4,11.0,88.0,0.45,0.33,69534
2023/1/15 09:00,0.21,1.9,1014.5,7.6,11.3,32.4,36.0,89.0,0.33,0.22,69535
2023/1/15 10:00,0.15,2.5,1014.6,7.6,11.3,32.4,39.0,88.0,0.22,0.14,69536
2023/1/15 11:00,0.15,2.4,1014.2,7.8,11.0,32.4,38.0,88.0,0.14,0.09,69537
