Date,tide,wind,atmosphericpressure,temperaturaair,temperaturaacqua,rainfall,radiation,humidity,waterlevel1hourago,waterlevel,number
2023/2/25 19:00,0.14,5.3,997.3,11.7,9.5,76.8,118.3,89,0.07,0.06,70529
2023/2/25 20:00,0.23,2,997.1,10.7,9.4,76.8,123.3,91,0.06,0.13,70530
2023/2/25 21:00,0.32,1.6,996.9,10.3,9.6,77,107.3,92,0.13,0.24,70531
2023/2/25 22:00,0.46,2.2,996.6,10.2,9.5,77,145.7,94,0.24,0.36,70532
2023/2/25 23:00,0.58,2.5,995.8,10.3,9.4,78.2,186,95,0.36,0.49,70533
2023/2/26 00:00,0.67,2.4,995.5,9.9,9.4,78.4,205,95,0.49,0.6,70534
2023/2/26 01:00,0.72,5.3,995.7,9.7,9.5,78.6,160,96,0.6,0.68,70535
2023/2/26 02:00,0.79,14.6,995.6,7.9,9.4,78.6,148.7,89,0.68,0.73,70536
2023/2/26 03:00,0.72,19.2,996.3,6.9,9.1,78.6,148.7,87,0.73,0.76,70537
2023/2/26 04:00,0.55,23.2,996.6,7.1,9.2,78.6,17,78,0.76,0.67,70538
2023/2/26 05:00,0.42,22.7,997.5,7.6,9.7,78.6,17,68,0.67,0.54,70539
2023/2/26 06:00,0.29,20.7,997.7,7.8,9.8,78.6,17,66,0.54,0.41,70540
2023/2/26 07:00,0.22,19.7,998.5,8,9.9,78.6,0,62,0.41,0.3,70541
2023/2/26 08:00,0.18,21.7,999.4,7.9,9.8,78.6,10,64,0.3,0.2,70542
2023/2/26 09:00,0.21,19.4,1000.1,7.2,9.9,78.6,41,66,0.2,0.17,70543
2023/2/26 10:00,0.26,18.5,1000.6,7.2,9.9,78.6,120,61,0.17,0.22,70544
2023/2/26 11:00,0.37,24.1,1001.3,7,9.9,78.6,193,57,0.22,0.33,70545
2023/2/26 12:00,0.44,22.3,1002,7,9.9,78.6,94,60,0.33,0.42,70546
2023/2/26 13:00,0.48,20.9,1002.3,7.1,9.9,78.6,123,60,0.42,0.5,70547
2023/2/26 14:00,0.52,20.1,1002.8,6.9,9.8,78.6,61,56,0.5,0.56,70548
2023/2/26 15:00,0.51,20.7,1003.2,7,9.6,78.6,46,63,0.56,0.58,70549
2023/2/26 16:00,0.45,22.4,1003.7,6.9,9.5,78.6,58,63,0.58,0.54,70550
2023/2/26 17:00,0.38,20.7,1004.6,6.9,9.6,78.6,10,57,0.54,0.46,70551
2023/2/26 18:00,0.33,21.3,1005.9,6.5,9.6,78.6,0,54,0.46,0.38,70552
2023/2/26 19:00,0.31,21.6,1006.9,6.7,9.7,78.6,75.7,62,0.38,0.32,70553
2023/2/26 20:00,0.36,19.8,1007.7,6.6,9.8,78.6,59.7,60,0.32,0.32,70554
2023/2/26 21:00,0.4,17.7,1008.4,6.5,9.7,78.6,59.7,66,0.32,0.36,70555
2023/2/26 22:00,0.46,19.9,1008.8,5.7,9.6,78.6,93.3,62,0.36,0.42,70556
2023/2/26 23:00,0.54,18.2,1009.8,5.9,9.6,78.6,165.3,62,0.42,0.5,70557
2023/2/27 00:00,0.57,17.6,1010.5,5.7,9.7,78.6,78.3,64,0.5,0.58,70558
2023/2/27 01:00,0.55,17.4,1010.9,5.9,9.7,78.6,15.3,67,0.58,0.59,70559
2023/2/27 02:00,0.54,19.5,1010.9,5.7,9.5,78.6,133,63,0.59,0.56,70560
2023/2/27 03:00,0.51,19.3,1011.3,5.7,9.6,78.6,75.3,65,0.56,0.52,70561
2023/2/27 04:00,0.44,19,1011.9,5.2,9.6,78.6,198.7,56,0.52,0.47,70562
2023/2/27 05:00,0.37,18.6,1012.3,5.3,9.4,78.6,165.3,61,0.47,0.39,70563
2023/2/27 06:00,0.33,18.5,1012.9,5.4,9.6,78.6,165.3,63,0.39,0.32,70564
2023/2/27 07:00,0.3,17.4,1013.6,5.6,9.5,78.6,1,66,0.32,0.29,70565
2023/2/27 08:00,0.25,18.9,1014,5.5,9.4,78.6,60,63,0.29,0.25,70566
2023/2/27 09:00,0.23,17.9,1014.6,5.5,9.5,78.6,262,63,0.25,0.24,70567
2023/2/27 10:00,0.27,17.8,1015.1,5.5,9.3,78.6,283,58,0.24,0.24,70568
2023/2/27 11:00,0.3,16.5,1015.5,5.6,9.5,78.6,331,58,0.24,0.29,70569
2023/2/27 12:00,0.31,15,1015.8,5.8,9.4,78.6,502,59,0.29,0.34,70570
2023/2/27 13:00,0.35,15.9,1015.7,5.9,9.5,78.6,173,59,0.34,0.35,70571
2023/2/27 14:00,0.37,13.8,1015.6,6.2,9.7,78.6,182,61,0.35,0.37,70572
2023/2/27 15:00,0.38,12.2,1015.8,6.4,9.4,78.6,107,62,0.37,0.4,70573
2023/2/27 16:00,0.38,12.1,1016.1,6.6,9.6,78.6,68,62,0.4,0.41,70574
2023/2/27 17:00,0.38,12.7,1016.7,6.4,9.5,78.6,36,58,0.41,0.41,70575
2023/2/27 18:00,0.36,13.8,1017.2,6.3,9.4,78.6,0,64,0.41,0.41,70576
2023/2/27 19:00,0.33,15.1,1017.9,5.5,9.6,78.6,93.7,67,0.41,0.38,70577
2023/2/27 20:00,0.32,15.5,1018.3,5.1,9.4,78.6,244.3,78,0.38,0.34,70578
2023/2/27 21:00,0.3,15.9,1018.5,5.3,9.5,78.6,336,75,0.34,0.32,70579
2023/2/27 22:00,0.27,15.8,1019.1,5.8,9.5,78.6,137,71,0.32,0.31,70580
2023/2/27 23:00,0.32,14.6,1019.1,5.7,9.3,78.6,34.7,70,0.31,0.31,70581
2023/2/28 00:00,0.34,15.3,1019.5,5.7,9.6,78.6,137,71,0.31,0.33,70582
2023/2/28 01:00,0.35,14,1019.8,5.6,9.3,78.6,155,71,0.33,0.36,70583
2023/2/28 02:00,0.39,13.8,1020.1,5.6,9.5,78.6,336,73,0.36,0.39,70584
2023/2/28 03:00,0.38,13.8,1020,5.5,9.4,78.6,336,73,0.39,0.41,70585
2023/2/28 04:00,0.37,13.7,1020.1,5.5,9.3,78.6,272.3,72,0.41,0.4,70586
2023/2/28 05:00,0.35,14.8,1020.1,5.3,9.4,78.6,233,72,0.4,0.37,70587
2023/2/28 06:00,0.33,14,1020.2,4.8,9.2,78.6,235.3,70,0.37,0.35,70588
2023/2/28 07:00,0.31,13.1,1020.6,4.9,9.5,78.6,7,69,0.35,0.32,70589
2023/2/28 08:00,0.28,13.8,1020.8,5,9.2,78.6,97,71,0.32,0.3,70590
2023/2/28 09:00,0.26,13.7,1021.1,5.4,9.5,78.6,314,73,0.3,0.27,70591
2023/2/28 10:00,0.25,14.6,1021,5.6,9.3,78.6,288,74,0.27,0.24,70592
2023/2/28 11:00,0.19,13.4,1021.4,6.3,9.5,78.6,406,73,0.24,0.22,70593
2023/2/28 12:00,0.16,12.9,1021.3,6.3,9.3,78.6,368,71,0.22,0.18,70594
2023/2/28 13:00,0.15,13.2,1020.7,6.6,9.6,78.6,602,69,0.18,0.16,70595
2023/2/28 14:00,0.14,12,1020.2,7.1,9.4,78.6,339,68,0.16,0.16,70596
2023/2/28 15:00,0.16,12.3,1019.7,7.3,9.3,78.6,380,69,0.16,0.16,70597
2023/2/28 16:00,0.18,12.3,1019.3,7.5,9.5,78.6,225,68,0.16,0.18,70598
2023/2/28 17:00,0.21,13,1019.1,7.3,9.4,78.6,56,68,0.18,0.21,70599
2023/2/28 18:00,0.24,14.3,1018.9,7.4,9.2,78.6,0,71,0.21,0.24,70600
2023/2/28 19:00,0.26,15,1019.2,7.2,9.3,78.6,155,71,0.24,0.27,70601
2023/2/28 20:00,0.28,14.6,1019.3,6.9,9.5,78.6,155,71,0.27,0.31,70602
2023/2/28 21:00,0.27,15.8,1019,7.1,9.5,78.6,200.7,72,0.31,0.31,70603
2023/2/28 22:00,0.29,16.2,1019.2,6.8,9.3,78.6,233,70,0.31,0.29,70604
2023/2/28 23:00,0.27,14.7,1019,6.8,9.4,78.6,137,72,0.29,0.29,70605
2023/3/1 00:00,0.28,14.2,1018.7,6.3,9.6,78.6,294.3,68,0.29,0.29,70606
2023/3/1 01:00,0.35,15.6,1018.4,6.9,9.5,78.6,233,71,0.29,0.31,70607
2023/3/1 02:00,0.38,17,1017.7,6.9,9.3,78.6,70.3,70,0.31,0.36,70608
2023/3/1 03:00,0.42,17.1,1016.7,6.9,9.5,78.6,84.3,69,0.36,0.41,70609
2023/3/1 04:00,0.47,15.9,1016,6.9,9.5,78.6,15.3,70,0.41,0.46,70610
2023/3/1 05:00,0.49,16.3,1015.4,6.9,9.2,78.6,143.7,64,0.46,0.5,70611
2023/3/1 06:00,0.53,17.4,1015.2,7.1,9.3,78.6,53,70,0.5,0.52,70612
2023/3/1 07:00,0.52,17.4,1014.9,7.3,9.5,78.6,3,67,0.52,0.53,70613
2023/3/1 08:00,0.5,18,1014.6,7.4,9.2,78.6,42,66,0.53,0.53,70614
2023/3/1 09:00,0.46,18,1014.2,7.5,9.3,78.6,127,64,0.53,0.49,70615
2023/3/1 10:00,0.42,18.8,1013.7,7.8,9.5,78.6,174,63,0.49,0.44,70616
2023/3/1 11:00,0.32,19.5,1013.3,8.1,9.3,78.6,165,65,0.44,0.36,70617
2023/3/1 12:00,0.31,21.2,1013.9,7.9,9.3,78.6,113,70,0.36,0.3,70618
2023/3/1 13:00,0.25,15.5,1014.1,8.3,9.5,78.6,131,75,0.3,0.29,70619
2023/3/1 14:00,0.23,18.1,1013.8,7.9,9.4,78.6,43,72,0.29,0.25,70620
2023/3/1 15:00,0.28,18.5,1013.4,8.2,9.3,78.6,38,75,0.25,0.25,70621
2023/3/1 16:00,0.28,20.3,1013.3,7.9,9.3,78.8,23,73,0.25,0.29,70622
2023/3/1 17:00,0.3,18.4,1013.6,7.6,9.5,79.4,6,80,0.29,0.33,70623
2023/3/1 18:00,0.31,18.5,1013.6,7.7,9.6,79.8,34.7,74,0.33,0.33,70624
2023/3/1 19:00,0.4,18,1014.1,8.2,9.6,79.8,70.7,75,0.33,0.37,70625
2023/3/1 20:00,0.43,19.4,1014.6,8.3,9.5,79.8,64,76,0.37,0.43,70626
2023/3/1 21:00,0.47,19.5,1015.1,8.2,9.5,79.8,34.7,73,0.43,0.47,70627
2023/3/1 22:00,0.47,15.8,1015.6,8.5,9.6,79.8,58,72,0.47,0.5,70628
2023/3/1 23:00,0.47,16.5,1015.4,8.3,9.7,79.8,70.7,72,0.5,0.5,70629
2023/3/2 00:00,0.46,15.2,1015.6,8.6,9.5,79.8,58,71,0.5,0.47,70630
2023/3/2 01:00,0.46,13.1,1015.6,8.5,9.4,79.8,146.7,74,0.47,0.46,70631
2023/3/2 02:00,0.45,12.7,1015.2,8.5,9.5,79.8,146.7,75,0.46,0.46,70632
2023/3/2 03:00,0.47,12.3,1014.8,8.5,9.6,79.8,146.7,74,0.46,0.46,70633
2023/3/2 04:00,0.49,11.6,1014.4,8.5,9.6,79.8,110,73,0.46,0.48,70634
2023/3/2 05:00,0.53,10.1,1014.6,8.8,9.5,79.8,90.3,77,0.48,0.52,70635
2023/3/2 06:00,0.59,12.3,1014.4,8.9,9.4,79.8,105.3,76,0.52,0.57,70636
2023/3/2 07:00,0.58,9.2,1014.7,8.9,9.5,79.8,7,76,0.57,0.61,70637
2023/3/2 08:00,0.57,5.2,1015.2,9.5,9.6,79.8,46,71,0.61,0.6,70638
2023/3/2 09:00,0.56,10.7,1015.6,9.1,9.6,79.8,106,77,0.6,0.57,70639
2023/3/2 10:00,0.48,11.1,1015.6,9.1,9.5,79.8,203,76,0.57,0.53,70640
2023/3/2 11:00,0.38,9.5,1015.9,9.2,9.5,79.8,109,77,0.53,0.44,70641
2023/3/2 12:00,0.28,7.8,1015.7,9,9.5,79.8,449,75,0.44,0.33,70642
2023/3/2 13:00,0.17,9.3,1015.6,9.4,9.5,79.8,158,77,0.33,0.22,70643
2023/3/2 14:00,0.09,7.5,1015.3,9.9,9.6,79.8,100,71,0.22,0.11,70644
2023/3/2 15:00,0.06,8.1,1014.7,10.1,9.6,79.8,130,75,0.11,0.04,70645
2023/3/2 16:00,0.11,8.3,1014.4,10.2,9.7,79.8,120,75,0.04,0.04,70646
2023/3/2 17:00,0.21,7.1,1014.5,10.2,9.7,79.8,54,76,0.04,0.12,70647
2023/3/2 18:00,0.33,6.7,1014.5,10,9.7,79.8,0,78,0.12,0.26,70648
2023/3/2 19:00,0.45,8.2,1014.8,10,9.7,79.8,73,77,0.26,0.38,70649
2023/3/2 20:00,0.54,10.3,1015.1,9.7,9.7,79.8,124.3,78,0.38,0.49,70650
2023/3/2 21:00,0.58,10,1015.4,9.5,9.7,79.8,124.3,77,0.49,0.57,70651
2023/3/2 22:00,0.58,8.7,1015.5,9.6,9.7,79.8,91.3,77,0.57,0.6,70652
2023/3/2 23:00,0.55,8.5,1015.4,9.6,9.7,79.8,198.3,78,0.6,0.58,70653
2023/3/3 00:00,0.5,8.3,1015.3,9,9.7,79.8,114.3,80,0.58,0.53,70654
2023/3/3 01:00,0.44,7.3,1015.1,7.9,9.7,79.8,114,80,0.53,0.45,70655
2023/3/3 02:00,0.41,8.2,1014.9,7.4,9.7,79.8,210,78,0.45,0.39,70656
2023/3/3 03:00,0.4,5.7,1014.5,7.5,9.7,79.8,163.3,78,0.39,0.36,70657
2023/3/3 04:00,0.44,6.6,1014,7.2,9.6,79.8,113,80,0.36,0.37,70658
2023/3/3 05:00,0.48,8.3,1013.6,7.2,9.6,79.8,119,80,0.37,0.42,70659
2023/3/3 06:00,0.56,7.5,1013.5,7.6,9.6,79.8,55,78,0.42,0.5,70660
2023/3/3 07:00,0.63,5.9,1013.8,7.8,9.6,79.8,14,79,0.5,0.59,70661
2023/3/3 08:00,0.66,6.9,1014.2,7.5,9.6,79.8,151,76,0.59,0.66,70662
2023/3/3 09:00,0.63,4,1014.6,7.5,9.8,79.8,325,80,0.66,0.67,70663
2023/3/3 10:00,0.55,4.7,1014.9,8.7,9.8,79.8,490,73,0.67,0.6,70664
2023/3/3 11:00,0.42,4.1,1015.1,9.2,9.9,79.8,578,74,0.6,0.5,70665
2023/3/3 12:00,0.25,7,1015.3,10.1,10,79.8,626,69,0.5,0.35,70666
2023/3/3 13:00,0.11,6.6,1015,10.4,10,79.8,714,68,0.35,0.19,70667
2023/3/3 14:00,0.02,5,1014.7,10.4,10.1,79.8,560,72,0.19,0.07,70668
2023/3/3 15:00,-0.02,6.4,1014.4,10.5,10.1,79.8,409,71,0.07,-0.03,70669
2023/3/3 16:00,0.02,6.6,1014.2,10.9,10.1,79.8,261,69,-0.03,-0.05,70670
2023/3/3 17:00,0.14,7.9,1014.1,10.7,10,79.8,124,73,-0.05,0.02,70671
2023/3/3 18:00,0.3,6.6,1014.5,10.3,9.9,79.8,0,78,0.02,0.17,70672
2023/3/3 19:00,0.47,8.9,1014.9,10.6,9.9,79.8,85.7,76,0.17,0.34,70673
2023/3/3 20:00,0.61,6.6,1015.4,10.4,10,79.8,211,76,0.34,0.5,70674
2023/3/3 21:00,0.68,8.4,1016,10.2,10.1,79.8,198.3,78,0.5,0.62,70675
2023/3/3 22:00,0.71,3.4,1016.5,10,10,79.8,135.7,82,0.62,0.69,70676
2023/3/3 23:00,0.64,2.7,1016.8,9.5,9.9,79.8,159.3,88,0.69,0.7,70677
2023/3/4 00:00,0.54,3.2,1016.9,9.8,9.8,79.8,135.7,82,0.7,0.61,70678
2023/3/4 01:00,0.42,3.3,1017,9.8,9.9,79.8,135.7,82,0.61,0.47,70679
2023/3/4 02:00,0.33,6.8,1017,8.5,9.9,79.8,114,80,0.47,0.35,70680
2023/3/4 03:00,0.3,5.4,1016.5,8.3,9.9,79.8,359,76,0.35,0.27,70681
2023/3/4 04:00,0.34,7.6,1015.9,8.5,9.9,79.8,212.3,77,0.27,0.26,70682
2023/3/4 05:00,0.44,8.3,1015.7,8.2,9.8,79.8,196,78,0.26,0.32,70683
2023/3/4 06:00,0.56,10.3,1015.7,8,9.8,79.8,90.7,78,0.32,0.45,70684
2023/3/4 07:00,0.67,10.7,1016,7.8,9.7,79.8,15,79,0.45,0.57,70685
2023/3/4 08:00,0.73,9,1016.4,8.1,9.7,79.8,151,77,0.57,0.67,70686
2023/3/4 09:00,0.72,8,1016.4,8.2,9.6,79.8,328,78,0.67,0.73,70687
2023/3/4 10:00,0.62,7.3,1016.3,8.6,9.7,79.8,477,75,0.73,0.69,70688
2023/3/4 11:00,0.44,6,1016.2,9.4,9.7,79.8,587,71,0.69,0.56,70689
2023/3/4 12:00,0.24,3,1015.7,10.2,9.8,79.8,639,71,0.56,0.38,70690
2023/3/4 13:00,0.03,2.3,1014.9,10.5,9.9,79.8,642,62,0.38,0.19,70691
2023/3/4 14:00,-0.11,1.9,1014.2,10.9,10.4,79.8,571,59,0.19,0.01,70692
2023/3/4 15:00,-0.15,0.7,1013.6,14.2,11,79.8,451,39,0.01,-0.12,70693
2023/3/4 16:00,-0.09,2.3,1012.9,13,11,79.8,293,43,-0.12,-0.17,70694
2023/3/4 17:00,0.06,2.1,1012.4,11.8,10.7,79.8,120,56,-0.17,-0.09,70695
2023/3/4 18:00,0.25,4.3,1012.3,12.8,10.5,79.8,1,50,-0.09,0.09,70696
2023/3/4 19:00,0.47,4.2,1012.3,12.8,10.3,79.8,245.7,51,0.09,0.3,70697
2023/3/4 20:00,0.63,5.1,1012.4,11.5,10.3,79.8,574,65,0.3,0.47,70698
2023/3/4 21:00,0.7,4.5,1012.7,10.7,10.2,79.8,420.3,74,0.47,0.6,70699
2023/3/4 22:00,0.71,5,1012.8,10.6,10,79.8,486.3,73,0.6,0.68,70700
2023/3/4 23:00,0.64,5,1012.7,10.3,10,79.8,542.7,74,0.68,0.7,70701
2023/3/5 00:00,0.53,4.6,1012.4,9.9,9.9,79.8,3.3,78,0.7,0.61,70702
2023/3/5 01:00,0.41,4.3,1012.5,9.6,9.9,79.8,116.3,80,0.61,0.47,70703
2023/3/5 02:00,0.31,4.6,1012.1,9.4,9.8,79.8,255,81,0.47,0.34,70704
2023/3/5 03:00,0.28,2.2,1012.1,8.8,9.8,79.8,441.7,83,0.34,0.25,70705
2023/3/5 04:00,0.3,1.4,1011.7,8.5,9.8,79.8,478.7,81,0.25,0.22,70706
2023/3/5 05:00,0.39,1.2,1011.7,8.4,9.7,79.8,294,84,0.22,0.26,70707
2023/3/5 06:00,0.51,0.3,1011.3,8.4,9.8,79.8,360.7,83,0.26,0.39,70708
2023/3/5 07:00,0.64,1.9,1011.3,6.7,9.9,79.8,16,89,0.39,0.53,70709
2023/3/5 08:00,0.72,1.9,1011.5,7.7,9.9,79.8,144,88,0.53,0.64,70710
2023/3/5 09:00,0.72,4,1011.8,6.8,9.8,79.8,315,86,0.64,0.7,70711
2023/3/5 10:00,0.66,1.1,1011.6,7.7,10,79.8,423,83,0.7,0.71,70712
2023/3/5 11:00,0.51,1.1,1011.4,8.3,10,79.8,587,79,0.71,0.61,70713
2023/3/5 12:00,0.3,1.2,1011,9,9.9,79.8,617,76,0.61,0.44,70714
2023/3/5 13:00,0.1,1.7,1010.3,9.3,10.2,79.8,611,77,0.44,0.25,70715
2023/3/5 14:00,-0.05,2.2,1009.6,9.6,10.8,79.8,539,78,0.25,0.07,70716
2023/3/5 15:00,-0.11,3.6,1009,9.7,10.5,79.8,426,80,0.07,-0.07,70717
2023/3/5 16:00,-0.08,4.6,1008.3,10.2,10.4,79.8,267,81,-0.07,-0.14,70718
2023/3/5 17:00,0.05,5.8,1007.9,10,10.3,79.8,98,82,-0.14,-0.09,70719
2023/3/5 18:00,0.24,5.6,1007.7,9.9,10.3,79.8,2,83,-0.09,0.08,70720
2023/3/5 19:00,0.46,4.9,1008,10,10.1,79.8,122.3,84,0.08,0.29,70721
2023/3/5 20:00,0.65,4.3,1008,10,10.1,79.8,122.3,84,0.29,0.46,70722
2023/3/5 21:00,0.76,4.8,1008.1,10.1,10.1,79.8,122.3,82,0.46,0.62,70723
2023/3/5 22:00,0.81,4.3,1007.9,10,10,79.8,122.3,84,0.62,0.73,70724
2023/3/5 23:00,0.77,3.6,1007.5,10.1,10.1,79.8,183.3,84,0.73,0.78,70725
2023/3/6 00:00,0.68,4,1007.1,10.1,10,79.8,226.3,85,0.78,0.74,70726
2023/3/6 01:00,0.55,3.1,1007,9.7,10,79.8,243,87,0.74,0.62,70727
2023/3/6 02:00,0.43,5.4,1006.7,9.3,10.1,79.8,132,90,0.62,0.49,70728
2023/3/6 03:00,0.36,4,1006.2,9.7,10,79.8,132,90,0.49,0.37,70729
2023/3/6 04:00,0.36,4.1,1005.8,9.5,10,79.8,95,91,0.37,0.3,70730
2023/3/6 05:00,0.42,4.4,1005.4,9.5,10,79.8,132,90,0.3,0.31,70731
2023/3/6 06:00,0.53,2.6,1005.5,9.6,10,79.8,160.3,90,0.31,0.4,70732
2023/3/6 07:00,0.66,1.9,1005.4,8.6,10,79.8,11,90,0.4,0.54,70733
2023/3/6 08:00,0.77,1.5,1005.5,7.9,10,79.8,149,90,0.54,0.67,70734
2023/3/6 09:00,0.82,1.5,1005.8,8.3,10.1,79.8,321,89,0.67,0.78,70735
2023/3/6 10:00,0.78,3.3,1006.2,8.3,10,79.8,260,88,0.78,0.81,70736
2023/3/6 11:00,0.66,2.5,1006.2,8,10,79.8,125,92,0.81,0.75,70737
2023/3/6 12:00,0.48,0.6,1005.8,8.7,10.1,79.8,282,88,0.75,0.6,70738
2023/3/6 13:00,0.27,1.3,1005.3,8.9,10.1,79.8,242,86,0.6,0.43,70739
2023/3/6 14:00,0.09,0.6,1004.6,9.4,10.3,79.8,371,83,0.43,0.24,70740
2023/3/6 15:00,-0.02,1,1003.9,9.4,10.6,79.8,264,79,0.24,0.07,70741
2023/3/6 16:00,-0.02,2.7,1003.4,9.5,10.4,79.8,202,81,0.07,-0.04,70742
2023/3/6 17:00,0.08,4.1,1003.3,9.6,10.6,79.8,76,86,-0.04,-0.04,70743
2023/3/6 18:00,0.25,5,1003,10.2,10.3,79.8,2,88,-0.04,0.08,70744
2023/3/6 19:00,0.48,6,1003,10.9,10.1,79.8,69.7,85,0.08,0.29,70745
2023/3/6 20:00,0.7,4.9,1003.3,10.9,10.2,79.8,446.7,82,0.29,0.5,70746
2023/3/6 21:00,0.86,4.4,1003.2,10.6,10.1,79.8,377,80,0.5,0.68,70747
2023/3/6 22:00,0.93,2.8,1003.2,10.1,10,79.8,482,82,0.68,0.82,70748
2023/3/6 23:00,0.89,4.3,1003.2,9.6,10.2,79.8,443.7,79,0.82,0.89,70749
2023/3/7 00:00,0.8,4.2,1003.2,9.1,10,79.8,443.7,78,0.89,0.86,70750
2023/3/7 01:00,0.64,4,1003.4,8.3,10,79.8,346.3,82,0.86,0.75,70751
2023/3/7 02:00,0.47,4.2,1003.2,8.1,10.1,79.8,107.3,84,0.75,0.58,70752
2023/3/7 03:00,0.34,3.6,1002.8,8,10.1,79.8,116.3,86,0.58,0.43,70753
2023/3/7 04:00,0.27,3.3,1002.8,7.8,10,79.8,177.7,90,0.43,0.31,70754
2023/3/7 05:00,0.28,3.5,1002.8,7.7,9.8,79.8,168.3,94,0.31,0.23,70755
2023/3/7 06:00,0.36,3.8,1003.3,7.4,9.9,79.8,168.3,94,0.23,0.24,70756
2023/3/7 07:00,0.5,1.9,1003.2,7,9.8,79.8,11,94,0.24,0.35,70757
2023/3/7 08:00,0.63,1.7,1003.7,6.7,9.8,79.8,64,95,0.35,0.51,70758
2023/3/7 09:00,0.74,3.4,1004.3,6.4,9.8,79.8,94,95,0.51,0.65,70759
2023/3/7 10:00,0.76,2.1,1004.3,5.9,9.5,79.8,178,95,0.65,0.74,70760
2023/3/7 11:00,0.71,1.4,1004.3,6.9,9.6,79.8,737,96,0.74,0.76,70761
2023/3/7 12:00,0.57,2.5,1004.3,8.1,9.5,79.8,400,95,0.76,0.67,70762
2023/3/7 13:00,0.38,4.6,1003.5,9.8,9.8,79.8,637,81,0.67,0.51,70763
2023/3/7 14:00,0.18,5.8,1002.9,10.4,10.1,79.8,701,81,0.51,0.33,70764
2023/3/7 15:00,0.03,5,1002.5,10.8,10.3,79.8,492,80,0.33,0.15,70765
2023/3/7 16:00,0,6.4,1001.9,10.8,10.2,79.8,69,82,0.15,0.02,70766
2023/3/7 17:00,0.07,6.5,1001.2,10.8,10.1,79.8,39,85,0.02,-0.02,70767
2023/3/7 18:00,0.25,5.5,1001.3,11.2,10.1,79.8,0,83,-0.02,0.07,70768
2023/3/7 19:00,0.46,9.3,1001.7,12.2,10.2,79.8,282,74,0.07,0.27,70769
2023/3/7 20:00,0.69,8,1001.9,11.8,10.1,79.8,230.3,74,0.27,0.49,70770
2023/3/7 21:00,0.88,6.1,1002.2,13,10,79.8,143.3,57,0.49,0.67,70771
2023/3/7 22:00,0.97,6.7,1002.2,11.7,10.2,79.8,114.7,65,0.67,0.83,70772
2023/3/7 23:00,0.96,5.4,1002.6,11.3,10.1,79.8,230.3,73,0.83,0.93,70773
2023/3/8 00:00,0.87,6.8,1002.2,11.1,9.9,79.8,230.3,72,0.93,0.93,70774
2023/3/8 01:00,0.72,7.7,1001.9,11.1,10,79.8,230.3,74,0.93,0.83,70775
2023/3/8 02:00,0.52,6.7,1002.2,10.5,10,79.8,500,78,0.83,0.67,70776
2023/3/8 03:00,0.32,3.7,1002.3,9.9,9.7,79.8,443.7,80,0.67,0.47,70777
2023/3/8 04:00,0.23,3.5,1002.2,9.7,9.6,79.8,443.7,81,0.47,0.31,70778
2023/3/8 05:00,0.21,2.1,1002.6,9.2,9.7,79.8,152.7,84,0.31,0.21,70779
2023/3/8 06:00,0.28,2.3,1003.1,9.2,9.8,79.8,282.3,83,0.21,0.18,70780
2023/3/8 07:00,0.4,1.8,1003.4,9.2,9.7,79.8,46,85,0.18,0.26,70781
2023/3/8 08:00,0.56,1.2,1003.8,9.5,9.7,79.8,212,85,0.26,0.42,70782
2023/3/8 09:00,0.68,2.3,1004.6,9.4,9.7,79.8,200,83,0.42,0.57,70783
2023/3/8 10:00,0.71,1.8,1004.9,9.1,9.9,79.8,227,86,0.57,0.67,70784
2023/3/8 11:00,0.71,1.7,1004.8,9.1,10,79.8,373,88,0.67,0.71,70785
2023/3/8 12:00,0.63,2.2,1005.1,9.6,9.7,79.8,450,85,0.71,0.69,70786
2023/3/8 13:00,0.49,2.4,1004.7,10.2,10.1,79.8,601,83,0.69,0.58,70787
2023/3/8 14:00,0.31,1.2,1004.3,10.6,10.2,79.8,578,79,0.58,0.42,70788
2023/3/8 15:00,0.16,1.6,1004.4,10.8,10.2,79.8,422,82,0.42,0.25,70789
2023/3/8 16:00,0.09,2.7,1003.9,11.5,10.3,79.8,152,74,0.25,0.12,70790
2023/3/8 17:00,0.08,3.8,1004,11,10.2,79.8,30,86,0.12,0.05,70791
2023/3/8 18:00,0.19,4.5,1003.7,11.9,10.3,79.8,2,81,0.05,0.06,70792
2023/3/8 19:00,0.41,3.5,1003.8,11.1,10.4,79.8,135,89,0.06,0.22,70793
2023/3/8 20:00,0.64,3.7,1004.2,11.7,10.2,79.8,36,88,0.22,0.43,70794
2023/3/8 21:00,0.85,4.4,1004.1,12.1,10.2,79.8,318.3,84,0.43,0.64,70795
2023/3/8 22:00,0.99,4.4,1004.3,14.2,10.1,79.8,230.3,68,0.64,0.81,70796
2023/3/8 23:00,1.01,5.1,1004,12.9,10.3,79.8,282.7,78,0.81,0.93,70797
2023/3/9 00:00,0.94,5.5,1003.7,12.7,10.3,79.8,446,78,0.93,0.96,70798
2023/3/9 01:00,0.79,5,1003.7,12.9,10.2,79.8,0,74,0.96,0.9,70799
2023/3/9 02:00,0.57,2.2,1003.3,12.3,10.3,79.8,407.7,80,0.9,0.72,70800
2023/3/9 03:00,0.36,1.7,1002.9,11.8,10.1,79.8,427.3,83,0.72,0.53,70801
